slot_filler_id,score_pop,score_mainstream,score_niche,model_tier,source_prediction_count
6782,0.010843,0.980664,0.008493,mainstream,1
6783,0.021397,0.807591,0.171013,mainstream,2
6784,7.3e-05,0.000164,0.999762,niche,2
6785,0.061336,0.284808,0.653856,niche,1
6786,0.007515,0.694344,0.298141,mainstream,1
6787,0.001485,0.108293,0.890222,niche,1
6788,0.010656,0.064387,0.924957,niche,1
6789,0.001197,0.006963,0.99184,niche,1
6790,0.000113,0.0091,0.990787,niche,1
6791,0.00274,0.381922,0.615338,niche,1
6792,0.003843,0.0674,0.928757,niche,1
6793,0.003455,0.347354,0.649191,niche,1
6794,3e-05,0.006237,0.993733,niche,1
6795,0.003293,0.118793,0.877913,niche,1
6796,0.017938,0.086112,0.895951,niche,1
6797,0.003265,0.606846,0.389889,mainstream,1
6798,0.002066,0.941032,0.056902,mainstream,2
6799,1.4e-05,0.000144,0.999841,niche,1
6800,0.007425,0.003724,0.988851,niche,1
6801,0.011415,0.033457,0.955127,niche,1
6802,0.487382,0.333167,0.179451,pop,1
6803,0.997269,0.001234,0.001497,pop,1
6804,0.000149,0.00578,0.994071,niche,1
6805,0.000461,0.164076,0.835463,niche,1
6806,0.991925,0.001474,0.006601,pop,1
6807,0.005623,0.928746,0.065631,mainstream,1
6808,0.303227,0.048506,0.648267,niche,1
6809,0.00011,0.003296,0.996594,niche,1
6810,0.015879,0.211377,0.772744,niche,1
6811,0.020578,0.044992,0.93443,niche,1
6812,0.758167,0.097734,0.144099,pop,1
6813,0.398296,0.491721,0.109983,mainstream,1
6814,0.000232,0.037255,0.962513,niche,1
6815,0.000107,0.008426,0.991467,niche,1
6816,0.022568,0.167918,0.809514,niche,1
6817,0.013271,0.145919,0.84081,niche,2
6818,0.001785,0.883905,0.11431,mainstream,1
6819,0.000906,0.237341,0.761752,niche,1
6820,0.001889,0.116283,0.881828,niche,1
6821,0.061079,0.254872,0.684049,niche,36
6822,0.952536,0.02175,0.025714,pop,1
6823,0.1043,0.251457,0.644244,niche,1
6824,0.208763,0.121067,0.670169,niche,1
6825,0.00958,0.090944,0.899477,niche,1
6826,0.004005,0.129484,0.866511,niche,1
6827,0.000144,0.006467,0.993389,niche,1
6828,7.3e-05,0.02144,0.978487,niche,1
6829,0.002083,0.38671,0.611207,niche,1
6830,0.000737,0.003998,0.995265,niche,1
6831,0.247864,0.418597,0.333539,mainstream,1
6832,0.012844,0.269535,0.717621,niche,1
6833,0.008743,0.115463,0.875794,niche,14
6834,0.009263,0.30845,0.682286,niche,1
6835,5e-05,0.006121,0.993829,niche,1
6836,0.000725,0.022649,0.976626,niche,3
6837,0.07433,0.449991,0.475679,niche,140
6838,0.002895,0.893584,0.103522,mainstream,1
6839,0.00268,0.356719,0.6406,niche,1
6840,0.011146,0.016461,0.972392,niche,1
6841,0.003238,0.401317,0.595445,niche,1
6842,0.015676,0.268846,0.715478,niche,60
6843,0.613583,0.253969,0.132448,pop,1
6844,0.001497,0.884882,0.113621,mainstream,1
6845,0.001552,0.586051,0.412398,mainstream,4
6846,0.001718,0.341174,0.657108,niche,1
6847,0.002137,0.009234,0.988629,niche,1
6848,0.027689,0.862898,0.109413,mainstream,1
6849,0.006733,0.086993,0.906274,niche,1
6850,0.031889,0.041019,0.927092,niche,1
6851,0.004124,0.639639,0.356237,mainstream,1
6852,0.004765,0.002805,0.992429,niche,1
6853,0.000642,0.004414,0.994944,niche,1
6854,0.11048,0.720402,0.169118,mainstream,11
6855,0.003355,0.004065,0.992579,niche,1
6856,0.022732,0.008233,0.969035,niche,1
6857,0.000389,0.018976,0.980635,niche,1
6858,0.029456,0.026475,0.944069,niche,1
6859,0.000214,0.008009,0.991777,niche,1
6860,0.009655,0.018893,0.971452,niche,1
6861,0.000497,0.286519,0.712984,niche,1
6862,0.001376,0.002969,0.995654,niche,1
6863,0.012646,0.028423,0.95893,niche,1
6864,0.024917,0.662279,0.312804,mainstream,1
6865,0.00048,0.046527,0.952993,niche,1
6866,0.028218,0.913414,0.058368,mainstream,1
6867,0.378507,0.006027,0.615467,niche,1
6868,0.000289,0.001899,0.997813,niche,1
6869,0.05067,0.561697,0.387633,mainstream,1
6870,0.884741,0.025114,0.090145,pop,1
6871,0.221949,0.180033,0.598019,niche,2
6872,0.005557,0.174521,0.819922,niche,1
6873,0.020548,0.792173,0.187279,mainstream,1
6874,0.031446,0.754455,0.214099,mainstream,1
6875,0.006109,0.335026,0.658865,niche,2
6876,0.024014,0.59691,0.379076,mainstream,40
6877,0.009005,0.90718,0.083815,mainstream,1
6878,0.006876,0.122207,0.870916,niche,1
6879,0.033319,0.041939,0.924741,niche,3
6880,0.0028,0.033838,0.963362,niche,1
6881,0.337494,0.01503,0.647475,niche,1
6882,0.000714,0.04202,0.957267,niche,1
6883,0.003675,0.06698,0.929345,niche,1
6884,0.000885,0.217569,0.781546,niche,1
6885,0.053024,0.179496,0.767481,niche,1
6886,0.000804,0.020144,0.979051,niche,1
6887,0.004456,0.000511,0.995033,niche,1
6888,0.000455,0.002953,0.996593,niche,1
6889,0.019719,0.195278,0.785004,niche,1
6890,0.002985,0.190398,0.806618,niche,1
6891,0.000422,0.045119,0.954458,niche,1
6892,0.009357,0.204055,0.786588,niche,30
6893,0.704368,0.243808,0.051824,pop,2
6894,0.393423,0.253035,0.353541,pop,17
6895,0.052899,0.582501,0.3646,mainstream,295
6896,0.01878,0.355775,0.625445,niche,20
6897,0.132306,0.301462,0.566232,niche,256
6898,0.001086,0.472464,0.52645,niche,1
6899,0.014762,0.414078,0.57116,niche,65
6900,0.00284,0.351382,0.645779,niche,2
6901,0.009585,0.670576,0.319839,mainstream,14
6902,0.00158,0.167362,0.831058,niche,2
6903,0.009588,0.187679,0.802733,niche,1
6904,0.0382,0.445586,0.516214,niche,51
6905,0.024024,0.924808,0.051167,mainstream,1
6906,0.004209,0.217088,0.778703,niche,1
6907,0.000356,0.00331,0.996335,niche,2
6908,0.002452,0.993069,0.004479,mainstream,1
6909,0.001251,0.059226,0.939523,niche,1
6910,0.088415,0.215692,0.695893,niche,84
6911,0.011679,0.351371,0.636951,niche,44
6912,0.046492,0.709895,0.243612,mainstream,81
6913,0.009438,0.088425,0.902137,niche,56
6914,0.006298,0.163618,0.830084,niche,11
6915,0.010603,0.074365,0.915032,niche,1
6916,0.285594,0.446033,0.268373,mainstream,97
6917,0.63048,0.195269,0.174251,pop,7
6918,0.030718,0.624968,0.344315,mainstream,2
6919,0.004187,0.983848,0.011965,mainstream,2
6920,0.001989,0.293427,0.704584,niche,9
6921,0.014215,0.44679,0.538994,niche,11
6922,0.000198,0.053844,0.945958,niche,2
6923,0.000666,0.040608,0.958725,niche,4
6924,0.001188,0.068988,0.929824,niche,4
6925,0.059485,0.644662,0.295854,mainstream,5
6926,0.034171,0.254913,0.710916,niche,11
6927,0.154789,0.362166,0.483045,niche,29
6928,0.011539,0.080449,0.908013,niche,8
6929,0.000426,0.026873,0.972701,niche,1
6930,0.005412,0.065485,0.929103,niche,35
6931,0.06687,0.888435,0.044695,mainstream,1
6932,0.011901,0.97279,0.015309,mainstream,1
6933,0.111236,0.625597,0.263166,mainstream,1
6934,0.026836,0.71682,0.256345,mainstream,3
6935,0.012253,0.109853,0.877894,niche,23
6936,0.121597,0.545994,0.332408,mainstream,28
6937,0.015028,0.919094,0.065879,mainstream,1
6938,0.000494,0.016258,0.983248,niche,2
6939,0.010684,0.0868,0.902516,niche,1
6940,0.149268,0.446248,0.404485,mainstream,11
6941,0.136855,0.41093,0.452216,niche,10
6942,0.54596,0.405983,0.048057,pop,4
6943,0.002533,0.478258,0.519209,niche,1
6944,0.002658,0.059894,0.937448,niche,1
6945,0.99148,0.007676,0.000843,pop,1
6946,0.003425,0.155966,0.840609,niche,14
6947,0.001783,0.335786,0.662431,niche,11
6948,0.02978,0.674041,0.296179,mainstream,2
6949,0.005124,0.621151,0.373725,mainstream,12
6950,0.055297,0.355374,0.589328,niche,18
6951,0.049638,0.705499,0.244863,mainstream,79
6952,0.122822,0.842631,0.034547,mainstream,7
6953,0.003495,0.193039,0.803466,niche,21
6954,0.007874,0.317586,0.67454,niche,1
6955,0.112058,0.480669,0.407273,mainstream,45
6956,0.025959,0.278837,0.695204,niche,41
6957,0.004171,0.403066,0.592764,niche,3
6958,0.002507,0.987485,0.010008,mainstream,1
6959,0.05735,0.377409,0.565241,niche,5
6960,0.011739,0.982434,0.005827,mainstream,1
6961,0.242613,0.172015,0.585373,niche,5
6962,0.009642,0.218737,0.77162,niche,42
6963,0.066087,0.170715,0.763198,niche,5
6964,0.002569,0.139009,0.858421,niche,25
6965,0.004393,0.590607,0.405,mainstream,29
6966,0.118474,0.317252,0.564274,niche,50
6967,0.005583,0.772792,0.221625,mainstream,4
6968,0.107139,0.302383,0.590478,niche,17
6969,0.062624,0.408452,0.528924,niche,39
6970,0.053471,0.471692,0.474837,niche,101
6971,0.005678,0.031225,0.963097,niche,1
6972,0.232349,0.579637,0.188015,mainstream,12
6973,0.000278,0.458158,0.541564,niche,2
6974,0.706919,0.24868,0.044402,pop,2
6975,0.030743,0.174433,0.794824,niche,12
6976,0.006764,0.734157,0.259079,mainstream,12
6977,0.012109,0.698921,0.28897,mainstream,4
6978,0.007031,0.069822,0.923147,niche,2
6979,0.630203,0.3644,0.005397,pop,1
6980,0.001463,0.481872,0.516666,niche,3
6981,0.009813,0.18792,0.802267,niche,3
6982,0.005563,0.710587,0.28385,mainstream,1
6983,0.035236,0.359474,0.60529,niche,37
6984,0.006628,0.392567,0.600805,niche,5
6985,0.168533,0.485155,0.346312,mainstream,6
6986,0.000766,0.98839,0.010844,mainstream,1
6987,0.005034,0.946844,0.048122,mainstream,2
6988,0.001313,0.725725,0.272962,mainstream,4
6989,0.000179,0.042538,0.957282,niche,2
6990,0.128152,0.662228,0.209619,mainstream,4
6991,0.003111,0.96124,0.035649,mainstream,1
6992,0.009641,0.068529,0.92183,niche,8
6993,0.000973,0.116894,0.882133,niche,1
6994,7.8e-05,0.003869,0.996054,niche,1
6995,0.005192,0.188296,0.806512,niche,1
6996,0.013919,0.948802,0.037279,mainstream,1
6997,0.000457,0.856854,0.14269,mainstream,1
6998,2.7e-05,0.011853,0.98812,niche,2
6999,0.014989,0.457451,0.527561,niche,2
7000,0.015759,0.420104,0.564137,niche,11
7001,0.010663,0.494645,0.494692,niche,28
7002,0.002709,0.984177,0.013114,mainstream,1
7003,0.039379,0.858129,0.102492,mainstream,2
7004,0.019969,0.787999,0.192032,mainstream,13
7005,0.000118,0.017524,0.982358,niche,1
7006,0.000342,0.018582,0.981077,niche,2
7007,0.034507,0.149494,0.815999,niche,49
7008,0.047935,0.167515,0.78455,niche,11
7009,0.202326,0.764405,0.033268,mainstream,5
7010,0.01335,0.107337,0.879313,niche,10
7011,0.000563,0.045506,0.95393,niche,1
7012,0.003362,0.931265,0.065374,mainstream,1
7013,0.002392,0.220774,0.776834,niche,3
7014,0.000565,0.043755,0.95568,niche,1
7015,0.12363,0.481053,0.395317,mainstream,13
7016,0.016309,0.065502,0.91819,niche,1
7017,0.009963,0.173,0.817037,niche,16
7018,0.007971,0.928531,0.063498,mainstream,2
7019,0.013131,0.064036,0.922833,niche,13
7020,0.300037,0.27426,0.425703,niche,1
7021,0.001685,0.07662,0.921695,niche,1
7022,0.011793,0.307258,0.680949,niche,4
7023,0.015492,0.615016,0.369493,mainstream,44
7024,0.002056,0.008256,0.989688,niche,2
7025,0.290839,0.375204,0.333957,mainstream,39
7026,0.135387,0.748473,0.11614,mainstream,6
7027,0.288533,0.435191,0.276276,mainstream,15
7028,0.077189,0.681186,0.241624,mainstream,2
7029,0.332387,0.353559,0.314054,mainstream,12
7030,0.253541,0.477058,0.269401,mainstream,19
7031,0.008855,0.864289,0.126856,mainstream,2
7032,0.000842,0.295535,0.703623,niche,1
7033,0.00064,0.385363,0.613997,niche,1
7034,0.147916,0.130332,0.721752,niche,4
7035,0.057477,0.638898,0.303624,mainstream,1
7036,0.000146,0.00553,0.994325,niche,3
7037,0.007826,0.904647,0.087527,mainstream,3
7038,0.000168,0.241629,0.758203,niche,1
7039,0.001825,0.768547,0.229628,mainstream,1
7040,0.284923,0.637937,0.07714,mainstream,1
7041,0.034738,0.483588,0.481674,mainstream,17
7042,0.012989,0.064396,0.922615,niche,1
7043,0.01439,0.973287,0.012323,mainstream,3
7044,0.001632,0.008073,0.990295,niche,1
7045,0.059167,0.122529,0.818304,niche,1
7046,0.88656,0.100097,0.013343,pop,2
7047,0.006165,0.065966,0.927869,niche,5
7048,0.00025,0.993432,0.006318,mainstream,1
7049,0.015976,0.937549,0.046475,mainstream,1
7050,0.327952,0.211318,0.46073,niche,3
7051,0.384127,0.390193,0.225679,mainstream,4
7052,0.019974,0.422258,0.557768,niche,1
7053,0.001635,0.211688,0.786678,niche,2
7054,0.002625,0.500141,0.497233,mainstream,4
7055,0.01121,0.431669,0.557121,niche,6
7056,0.005444,0.693206,0.301351,mainstream,1
7057,0.245207,0.272359,0.482433,niche,3
7058,0.001419,0.629997,0.368584,mainstream,2
7059,0.002478,0.111315,0.886208,niche,1
7060,0.003383,0.333772,0.662845,niche,3
7061,0.022425,0.641655,0.33592,mainstream,1
7062,0.018934,0.20645,0.774616,niche,9
7063,0.49966,0.458751,0.041588,pop,2
7064,0.000462,0.049901,0.949637,niche,1
7065,0.005468,0.577464,0.417068,mainstream,26
7066,0.000107,0.03739,0.962503,niche,1
7067,0.134674,0.385491,0.479835,niche,10
7068,0.017365,0.185409,0.797225,niche,2
7069,0.025691,0.745636,0.228673,mainstream,2
7070,0.010308,0.22918,0.760512,niche,5
7071,0.006341,0.193985,0.799675,niche,1
7072,0.010364,0.142956,0.84668,niche,2
7073,0.04292,0.477532,0.479548,niche,1
7074,0.035955,0.635791,0.328254,mainstream,3
7075,0.008855,0.175799,0.815345,niche,10
7076,0.00028,0.025555,0.974165,niche,1
7077,0.012015,0.163998,0.823986,niche,5
7078,0.004188,0.480621,0.515192,niche,4
7079,0.011479,0.594542,0.393979,mainstream,1
7080,0.043955,0.009418,0.946627,niche,4
7081,0.923885,0.073518,0.002597,pop,1
7082,0.01187,0.900817,0.087313,mainstream,1
7083,0.013439,0.334764,0.651798,niche,4
7084,0.038025,0.916519,0.045456,mainstream,1
7085,0.005966,0.85319,0.140844,mainstream,3
7086,0.021577,0.44588,0.532543,niche,14
7087,0.128771,0.852015,0.019213,mainstream,1
7088,0.004197,0.010655,0.985148,niche,1
7089,0.007412,0.31236,0.680228,niche,5
7090,0.001572,0.00523,0.993199,niche,1
7091,0.014713,0.450056,0.535231,niche,6
7092,0.000265,0.008349,0.991386,niche,1
7093,0.022064,0.556434,0.421502,mainstream,3
7094,0.156942,0.575057,0.268001,mainstream,22
7095,0.252308,0.641005,0.106687,mainstream,6
7096,0.978397,0.020629,0.000974,pop,1
7097,0.00031,0.332492,0.667198,niche,1
7098,0.000334,0.02363,0.976036,niche,2
7099,0.000122,0.396301,0.603577,niche,1
7100,0.089756,0.369363,0.540882,niche,2
7101,0.496775,0.234543,0.268682,pop,2
7102,0.001354,0.989331,0.009314,mainstream,1
7103,0.698041,0.134285,0.167674,pop,1
7104,0.003608,0.173659,0.822732,niche,7
7105,0.96425,0.033377,0.002373,pop,1
7106,0.00275,0.008398,0.988852,niche,1
7107,0.003932,0.079564,0.916503,niche,2
7108,0.001985,0.608829,0.389186,mainstream,1
7109,0.092117,0.664474,0.243408,mainstream,2
7110,0.000442,0.02694,0.972617,niche,2
7111,0.018068,0.218142,0.76379,niche,4
7112,0.393242,0.460732,0.146026,mainstream,3
7113,0.001962,0.102252,0.895786,niche,1
7114,0.392904,0.197508,0.409587,niche,1
7115,0.001975,0.986318,0.011707,mainstream,1
7116,0.027147,0.693672,0.279181,mainstream,4
7117,0.00049,0.008627,0.990884,niche,1
7118,0.000795,0.032495,0.966711,niche,2
7119,0.017303,0.945009,0.037688,mainstream,1
7120,0.015558,0.138528,0.845914,niche,5
7121,2.9e-05,0.002865,0.997106,niche,1
7122,0.096562,0.877666,0.025772,mainstream,1
7123,0.001304,0.028095,0.970601,niche,1
7124,0.001162,0.865575,0.133264,mainstream,2
7125,0.00962,0.43762,0.55276,niche,1
7126,0.00164,0.213595,0.784765,niche,1
7127,0.00444,0.92739,0.06817,mainstream,2
7128,0.44971,0.53156,0.018729,mainstream,2
7129,0.223308,0.594557,0.182136,mainstream,5
7130,0.007062,0.44922,0.543719,niche,3
7131,0.00658,0.492183,0.501237,niche,2
7132,0.000608,0.101242,0.89815,niche,1
7133,0.005814,0.010399,0.983787,niche,1
7134,0.001701,0.243068,0.755231,niche,1
7135,0.001324,0.169495,0.829181,niche,4
7136,0.032234,0.42263,0.545135,niche,5
7137,5.2e-05,0.031338,0.96861,niche,1
7138,0.011567,0.979431,0.009001,mainstream,1
7139,0.012148,0.188201,0.799651,niche,10
7140,0.000521,0.120692,0.878787,niche,1
7141,0.006018,0.374428,0.619554,niche,1
7142,0.034125,0.926116,0.03976,mainstream,1
7143,0.013268,0.589326,0.397406,mainstream,4
7144,0.019374,0.43419,0.546436,niche,1
7145,0.000764,0.098049,0.901187,niche,1
7146,0.007254,0.18499,0.807756,niche,1
7147,0.003574,0.840528,0.155897,mainstream,2
7148,0.516719,0.461105,0.022176,pop,1
7149,0.004655,0.321729,0.673616,niche,1
7150,0.001647,0.939129,0.059225,mainstream,4
7151,0.013398,0.463075,0.523527,niche,1
7152,0.05931,0.405817,0.534873,niche,2
7153,0.010027,0.217746,0.772227,niche,1
7154,0.008194,0.34826,0.643546,niche,1
7155,0.005648,0.732387,0.261965,mainstream,1
7156,0.000661,0.549862,0.449477,mainstream,1
7157,0.001636,0.932219,0.066144,mainstream,2
7158,0.07795,0.821661,0.10039,mainstream,1
7159,0.015491,0.968163,0.016346,mainstream,1
7160,0.00162,0.005647,0.992733,niche,6
7161,0.033192,0.456913,0.509895,niche,1
7162,0.003444,0.976384,0.020172,mainstream,1
7163,0.138115,0.637456,0.224429,mainstream,1
7164,0.013009,0.835255,0.151735,mainstream,1
7165,0.972676,0.01722,0.010104,pop,1
7166,0.030402,0.380377,0.589221,niche,3
7167,0.012519,0.370511,0.616971,niche,4
7168,0.833433,0.126108,0.040459,pop,1
7169,0.006069,0.101395,0.892537,niche,1
7170,0.001296,0.00323,0.995473,niche,3
7171,0.00275,0.482377,0.514873,niche,1
7172,0.010909,0.177497,0.811594,niche,3
7173,0.000156,0.134092,0.865751,niche,1
7174,0.004905,0.914991,0.080103,mainstream,2
7175,0.002317,0.44726,0.550424,niche,2
7176,0.001009,0.04073,0.958262,niche,1
7177,0.001881,0.863191,0.134929,mainstream,3
7178,0.107153,0.270975,0.621872,niche,1
7179,0.004899,0.773921,0.221179,mainstream,7
7180,0.041381,0.237762,0.720857,niche,2
7181,0.003289,0.078304,0.918408,niche,6
7182,0.004084,0.951705,0.044211,mainstream,1
7183,0.000599,0.026884,0.972518,niche,1
7184,0.001421,0.028782,0.969796,niche,1
7185,0.000973,0.401663,0.597364,niche,1
7186,0.041641,0.195196,0.763163,niche,2
7187,0.017566,0.373731,0.608703,niche,3
7188,0.021834,0.381578,0.596587,niche,4
7189,0.001693,0.859045,0.139262,mainstream,2
7190,0.003177,0.427668,0.569155,niche,1
7191,0.004576,0.57654,0.418884,mainstream,4
7192,0.000764,0.992078,0.007157,mainstream,1
7193,0.807159,0.158245,0.034596,pop,1
7194,0.025114,0.115705,0.859181,niche,1
7195,0.00146,0.983652,0.014888,mainstream,2
7196,0.000291,0.123544,0.876165,niche,1
7197,0.00059,0.015314,0.984096,niche,1
7198,0.000489,0.601457,0.398054,mainstream,1
7199,0.025911,0.726674,0.247415,mainstream,3
7200,0.003195,0.394327,0.602478,niche,1
7201,0.005141,0.17188,0.822979,niche,1
7202,0.220583,0.447736,0.331682,mainstream,2
7203,0.000633,0.990726,0.008641,mainstream,1
7204,0.001222,0.983566,0.015212,mainstream,1
7205,0.036732,0.077134,0.886135,niche,2
7206,0.00064,0.031477,0.967884,niche,1
7207,0.000306,0.358328,0.641366,niche,1
7208,0.000837,0.039933,0.95923,niche,1
7209,0.041757,0.903993,0.05425,mainstream,1
7210,0.002028,0.677826,0.320146,mainstream,1
7211,0.107361,0.788076,0.104563,mainstream,5
7212,0.025217,0.895377,0.079407,mainstream,1
7213,0.95253,0.033835,0.013635,pop,1
7214,0.001755,0.21684,0.781405,niche,1
7215,0.030901,0.496437,0.472662,mainstream,1
7216,0.029507,0.66557,0.304923,mainstream,1
7217,0.422723,0.347842,0.229435,pop,2
7218,0.003287,0.833812,0.162901,mainstream,2
7219,0.015791,0.136361,0.847848,niche,1
7220,0.004759,0.543307,0.451934,mainstream,1
7221,0.017265,0.167392,0.815343,niche,4
7222,0.002152,0.115398,0.882449,niche,2
7223,0.000433,0.380267,0.619299,niche,5
7224,0.049499,0.016676,0.933826,niche,1
7225,0.001141,0.98896,0.009899,mainstream,1
7226,0.064339,0.700478,0.235183,mainstream,1
7227,0.004459,0.821591,0.17395,mainstream,2
7228,0.02087,0.972745,0.006384,mainstream,1
7229,0.002368,0.143738,0.853893,niche,2
7230,0.005585,0.035412,0.959003,niche,3
7231,0.01117,0.931787,0.057043,mainstream,1
7232,0.000115,0.002466,0.997419,niche,1
7233,0.000552,0.148189,0.851259,niche,1
7234,0.018895,0.232023,0.749081,niche,1
7235,0.004672,0.815604,0.179724,mainstream,2
7236,0.021132,0.896472,0.082397,mainstream,2
7237,0.111471,0.794788,0.093741,mainstream,7
7238,0.004859,0.585418,0.409724,mainstream,3
7239,0.008293,0.960326,0.031381,mainstream,1
7240,0.002127,0.970601,0.027272,mainstream,1
7241,0.000167,0.100983,0.89885,niche,1
7242,0.012219,0.866696,0.121086,mainstream,1
7243,0.904375,0.060582,0.035044,pop,1
7244,0.004952,0.859296,0.135752,mainstream,1
7245,0.33342,0.050643,0.615937,niche,1
7246,0.013641,0.969885,0.016474,mainstream,1
7247,0.026445,0.774526,0.199029,mainstream,1
7248,0.006768,0.827951,0.165282,mainstream,2
7249,0.001153,0.97413,0.024717,mainstream,1
7250,0.005729,0.17369,0.820582,niche,1
7251,0.457818,0.409521,0.13266,pop,1
7252,0.055526,0.268013,0.67646,niche,1
7253,0.019691,0.807347,0.172962,mainstream,1
7254,0.004716,0.806308,0.188976,mainstream,1
7255,0.000178,0.293769,0.706053,niche,1
7256,0.060768,0.052022,0.887209,niche,1
7257,0.003989,0.076717,0.919294,niche,1
7258,0.067536,0.098424,0.834039,niche,4
7259,0.339159,0.291001,0.36984,niche,3
7260,0.925984,0.055782,0.018233,pop,1
7261,0.670698,0.285598,0.043704,pop,1
7262,0.061065,0.871605,0.06733,mainstream,1
7263,0.001372,0.157994,0.840633,niche,1
7264,0.001532,0.542414,0.456055,mainstream,1
7265,0.304524,0.680274,0.015202,mainstream,2
7266,0.00225,0.232904,0.764846,niche,1
7267,0.003554,0.956908,0.039539,mainstream,2
7268,0.006596,0.340027,0.653377,niche,5
7269,0.004031,0.074888,0.921081,niche,1
7270,0.013602,0.395814,0.590584,niche,2
7271,0.095523,0.851166,0.053312,mainstream,1
7272,0.004487,0.248796,0.746717,niche,6
7273,0.000607,0.05152,0.947872,niche,2
7274,0.02942,0.114949,0.85563,niche,1
7275,0.00438,0.244171,0.751448,niche,1
7276,0.15332,0.382172,0.464508,niche,1
7277,0.386739,0.209416,0.403845,niche,2
7278,0.022012,0.255219,0.722769,niche,2
7279,0.072598,0.246185,0.681217,niche,1
7280,0.024778,0.041277,0.933944,niche,1
7281,0.003565,0.817785,0.17865,mainstream,1
7282,0.000102,0.004223,0.995675,niche,2
7283,0.003164,0.070312,0.926524,niche,1
7284,0.015014,0.164511,0.820475,niche,1
7285,0.017979,0.69601,0.286011,mainstream,2
7286,0.003917,0.198535,0.797548,niche,2
7287,0.001033,0.076294,0.922673,niche,1
7288,0.009247,0.120755,0.869998,niche,1
7289,0.224976,0.081267,0.693756,niche,5
